T_insertion	T_quick	T_merge	T_heap
8.999999977277184e-06	2.999999992425728e-06	4.9999999873762135e-06	7.000000039170118e-06
6.999999982326699e-06	6.999999982326699e-06	1.900000000887303e-05	6.000000041694875e-06
6.999999982326699e-06	9.999999974752427e-07	3.999999989900971e-06	5.000000044219632e-06
7.000000039170118e-06	9.999999974752427e-07	1.9999999949504854e-06	7.000000039170118e-06
6.999999982326699e-06	1.9999999949504854e-06	1.9999999949504854e-06	3.999999989900971e-06
5.999999984851456e-06	9.999999974752427e-07	1.9999999949504854e-06	4.9999999873762135e-06
9.000000034120603e-06	6.999999982326699e-06	5.999999984851456e-06	5.999999984851456e-06
8.999999977277184e-06	1.9999999949504854e-06	6.000000041694875e-06	6.999999982326699e-06
6.999999982326699e-06	1.9999999949504854e-06	1.9999999949504854e-06	6.999999982326699e-06
3.999999989900971e-06	9.999999974752427e-07	1.9999999949504854e-06	2.999999992425728e-06
7.999999979801942e-06	5.000000044219632e-06	2.999999992425728e-06	4.9999999873762135e-06
7.999999979801942e-06	6.999999982326699e-06	7.000000039170118e-06	6.999999982326699e-06
7.999999979801942e-06	1.9999999949504854e-06	1.9999999949504854e-06	4.9999999873762135e-06
8.999999977277184e-06	1.9999999949504854e-06	1.9999999949504854e-06	6.999999982326699e-06
7.000000039170118e-06	2.0000000517939043e-06	2.0000000517939043e-06	3.000000049269147e-06
8.00000003664536e-06	5.999999984851456e-06	6.999999982326699e-06	7.000000039170118e-06
7.000000039170118e-06	3.999999989900971e-06	3.999999989900971e-06	5.999999984851456e-06
6.999999982326699e-06	9.999999974752427e-07	6.999999982326699e-06	3.000000049269147e-06
8.999999977277184e-06	1.9999999949504854e-06	1.9999999949504854e-06	7.000000039170118e-06
1.1999999969702912e-05	6.000000041694875e-06	2.999999992425728e-06	7.000000039170118e-06
1.6000000016447302e-05	7.000000039170118e-06	2.999999992425728e-06	3.000000049269147e-06
8.00000003664536e-06	5.999999984851456e-06	6.000000041694875e-06	6.999999982326699e-06
6.999999982326699e-06	9.999999974752427e-07	2.999999992425728e-06	5.999999984851456e-06
6.999999982326699e-06	9.999999974752427e-07	4.9999999873762135e-06	6.000000041694875e-06
6.000000041694875e-06	9.999999974752427e-07	9.999999974752427e-07	6.999999982326699e-06
9.000000034120603e-06	1.3000000024021574e-05	3.000000049269147e-06	6.000000041694875e-06
6.999999982326699e-06	9.999999974752427e-07	3.6000000022795575e-05	6.999999982326699e-06
7.999999979801942e-06	1.9999999949504854e-06	9.999999974752427e-07	7.000000039170118e-06
7.999999979801942e-06	9.999999974752427e-07	5.999999984851456e-06	7.999999979801942e-06
8.00000003664536e-06	6.999999982326699e-06	2.999999992425728e-06	4.9999999873762135e-06
8.00000003664536e-06	5.999999984851456e-06	7.000000039170118e-06	7.000000039170118e-06
6.999999982326699e-06	1.9999999949504854e-06	1.0000000543186616e-06	3.999999989900971e-06
5.999999984851456e-06	3.999999989900971e-06	6.000000041694875e-06	8.00000003664536e-06
9.000000034120603e-06	3.999999989900971e-06	1.9999999949504854e-06	4.9999999873762135e-06
7.999999979801942e-06	6.999999982326699e-06	6.999999982326699e-06	9.000000034120603e-06
8.999999977277184e-06	1.099999997222767e-05	5.999999984851456e-06	5.999999984851456e-06
7.999999979801942e-06	0.0	4.9999999873762135e-06	5.999999984851456e-06
5.999999984851456e-06	2.999999992425728e-06	2.0000000517939043e-06	7.999999979801942e-06
9.000000034120603e-06	1.9999999949504854e-06	3.999999989900971e-06	5.999999984851456e-06
1.1999999969702912e-05	2.599999999119973e-05	5.999999984851456e-06	4.3000000005122274e-05
7.000000039170118e-06	1.9999999949504854e-06	1.9999999949504854e-06	5.999999984851456e-06
1.2000000026546331e-05	1.9999999949504854e-06	1.9999999949504854e-06	6.999999982326699e-06
7.999999979801942e-06	7.000000039170118e-06	7.000000039170118e-06	1.8000000011397788e-05
7.000000039170118e-06	0.0	2.999999992425728e-06	6.999999982326699e-06
1.2000000026546331e-05	6.000000041694875e-06	3.999999989900971e-06	9.999999974752427e-07
8.999999977277184e-06	6.999999982326699e-06	1.1000000029071089e-05	7.000000039170118e-06
6.999999982326699e-06	1.9999999949504854e-06	5.999999984851456e-06	5.000000044219632e-06
1.0000000031595846e-05	3.999999989900971e-06	6.999999982326699e-06	6.000000041694875e-06
8.00000003664536e-06	1.9999999949504854e-06	4.00000004674439e-06	6.000000041694875e-06
7.999999979801942e-06	3.999999989900971e-06	2.999999992425728e-06	6.000000041694875e-06
4.400000000259752e-05	5.999999984851456e-06	7.000000039170118e-06	7.999999979801942e-06
7.999999979801942e-06	1.0000000543186616e-06	2.999999992425728e-06	7.999999979801942e-06
6.999999982326699e-06	2.999999992425728e-06	4.9999999873762135e-06	1.2000000026546331e-05
7.999999979801942e-06	6.999999982326699e-06	6.000000041694875e-06	7.999999979801942e-06
7.000000039170118e-06	5.999999984851456e-06	6.999999982326699e-06	7.000000039170118e-06
9.999999974752427e-06	9.999999974752427e-07	9.999999974752427e-07	6.999999982326699e-06
4.100000001017179e-05	1.9999999949504854e-06	4.9999999873762135e-06	6.000000041694875e-06
6.999999982326699e-06	9.999999974752427e-07	3.999999989900971e-06	6.999999982326699e-06
9.000000034120603e-06	3.2000000032894604e-05	1.9999999949504854e-06	7.999999979801942e-06
6.999999982326699e-06	4.9999999873762135e-06	6.999999982326699e-06	5.999999984851456e-06
8.999999977277184e-06	9.999999974752427e-07	3.999999989900971e-06	6.999999982326699e-06
7.000000039170118e-06	6.000000041694875e-06	3.999999989900971e-06	5.999999984851456e-06
1.2000000026546331e-05	7.999999979801942e-06	9.999999974752427e-07	5.999999984851456e-06
7.999999979801942e-06	1.9999999949504854e-06	6.999999982326699e-06	7.999999979801942e-06
8.999999977277184e-06	2.999999992425728e-06	1.9999999949504854e-06	5.999999984851456e-06
7.000000039170118e-06	6.000000041694875e-06	4.9999999873762135e-06	7.000000039170118e-06
9.999999974752427e-06	9.999999974752427e-07	9.999999974752427e-07	6.000000041694875e-06
7.999999979801942e-06	7.999999979801942e-06	8.00000003664536e-06	6.999999982326699e-06
9.000000034120603e-06	9.999999974752427e-07	9.999999974752427e-07	6.999999982326699e-06
7.000000039170118e-06	3.999999989900971e-06	3.999999989900971e-06	5.999999984851456e-06
7.000000039170118e-06	9.999999974752427e-07	5.999999984851456e-06	3.999999989900971e-06
6.999999982326699e-06	2.999999992425728e-06	6.999999982326699e-06	6.999999982326699e-06
7.999999979801942e-06	9.999999974752427e-07	3.999999989900971e-06	6.999999982326699e-06
8.00000003664536e-06	1.9999999949504854e-06	2.999999992425728e-06	6.999999982326699e-06
8.00000003664536e-06	5.999999984851456e-06	9.999999974752427e-07	7.000000039170118e-06
7.000000039170118e-06	8.999999977277184e-06	2.999999992425728e-06	6.000000041694875e-06
4.9999999873762135e-06	0.0	4.00000004674439e-06	4.9999999873762135e-06
6.999999982326699e-06	3.999999989900971e-06	9.999999974752427e-07	7.999999979801942e-06
7.000000039170118e-06	1.9999999949504854e-06	1.9999999949504854e-06	6.999999982326699e-06
6.999999982326699e-06	3.999999989900971e-06	9.999999974752427e-07	7.000000039170118e-06
7.999999979801942e-06	6.999999982326699e-06	6.000000041694875e-06	5.000000044219632e-06
7.999999979801942e-06	9.999999974752427e-07	9.999999974752427e-07	1.1000000029071089e-05
8.999999977277184e-06	9.999999974752427e-07	1.9999999949504854e-06	5.999999984851456e-06
7.999999979801942e-06	9.999999974752427e-07	6.000000041694875e-06	6.999999982326699e-06
6.000000041694875e-06	9.999999974752427e-06	2.999999992425728e-06	4.9999999873762135e-06
5.999999984851456e-06	1.9999999949504854e-06	9.999999974752427e-07	6.999999982326699e-06
7.999999979801942e-06	4.9999999873762135e-06	3.999999989900971e-06	5.999999984851456e-06
6.999999982326699e-06	1.9999999949504854e-06	9.999999974752427e-07	4.9999999873762135e-06
4.9999999873762135e-06	5.999999984851456e-06	4.9999999873762135e-06	6.999999982326699e-06
6.999999982326699e-06	1.9999999949504854e-06	7.000000039170118e-06	4.9999999873762135e-06
7.000000039170118e-06	2.999999992425728e-06	1.9999999949504854e-06	5.999999984851456e-06
8.999999977277184e-06	2.999999992425728e-06	2.999999992425728e-06	5.000000044219632e-06
7.000000039170118e-06	0.0	1.9999999949504854e-06	4.9999999873762135e-06
6.999999982326699e-06	3.999999989900971e-06	5.999999984851456e-06	5.999999984851456e-06
1.1000000029071089e-05	2.999999992425728e-06	2.999999992425728e-06	7.999999979801942e-06
5.000000044219632e-06	3.000000049269147e-06	2.999999992425728e-06	6.999999982326699e-06
6.999999982326699e-06	6.000000041694875e-06	9.999999974752427e-07	4.9999999873762135e-06
7.000000039170118e-06	4.9999999873762135e-06	1.9999999949504854e-06	2.999999992425728e-06
8.999999977277184e-06	7.000000039170118e-06	4.9999999873762135e-06	6.999999982326699e-06
7.000000039170118e-06	9.999999974752427e-07	2.999999992425728e-06	6.999999982326699e-06
7.999999979801942e-06	9.999999974752427e-07	1.9999999949504854e-06	5.999999984851456e-06
6.999999982326699e-06	1.9999999949504854e-06	1.9999999949504854e-06	4.9999999873762135e-06
6.999999982326699e-06	1.9999999949504854e-06	4.00000004674439e-06	6.999999982326699e-06
7.000000039170118e-06	5.999999984851456e-06	4.00000004674439e-06	2.7999999986150215e-05
8.00000003664536e-06	9.999999974752427e-07	3.999999989900971e-06	5.999999984851456e-06
7.999999979801942e-06	1.9999999949504854e-06	5.999999984851456e-06	5.999999984851456e-06
7.000000039170118e-06	2.200000000129876e-05	6.999999982326699e-06	8.00000003664536e-06
7.000000039170118e-06	9.999999974752427e-07	8.00000003664536e-06	5.999999984851456e-06
8.00000003664536e-06	5.999999984851456e-06	2.999999992425728e-06	4.9999999873762135e-06
5.999999984851456e-06	2.0000000517939043e-06	7.000000039170118e-06	7.999999979801942e-06
7.000000039170118e-06	2.999999992425728e-06	1.0000000543186616e-06	6.999999982326699e-06
8.999999977277184e-06	4.00000004674439e-06	1.9999999949504854e-06	1.2999999967178155e-05
8.999999977277184e-06	7.000000039170118e-06	5.999999984851456e-06	7.999999979801942e-06
7.000000039170118e-06	3.000000049269147e-06	4.9999999873762135e-06	3.999999989900971e-06
6.000000041694875e-06	9.999999974752427e-07	4.00000004674439e-06	4.9999999873762135e-06
9.000000034120603e-06	9.999999974752427e-07	2.0000000517939043e-06	5.999999984851456e-06
7.999999979801942e-06	1.9999999949504854e-06	1.9999999949504854e-06	5.999999984851456e-06
9.999999974752427e-06	7.000000039170118e-06	5.999999984851456e-06	5.999999984851456e-06
5.999999984851456e-06	9.999999974752427e-07	2.0000000517939043e-06	7.999999979801942e-06
6.000000041694875e-06	0.0	9.999999974752427e-07	6.999999982326699e-06
7.000000039170118e-06	1.9999999949504854e-06	1.9999999949504854e-06	5.999999984851456e-06
7.999999979801942e-06	6.000000041694875e-06	5.999999984851456e-06	1.3000000024021574e-05
5.999999984851456e-06	2.999999992425728e-06	9.999999974752427e-07	3.999999989900971e-06
7.000000039170118e-06	9.999999974752427e-07	9.999999974752427e-07	5.999999984851456e-06
8.00000003664536e-06	1.9999999949504854e-06	6.000000041694875e-06	1.9999999949504854e-06
9.000000034120603e-06	5.999999984851456e-06	4.9999999873762135e-06	3.999999989900971e-06
5.999999984851456e-06	2.999999992425728e-06	6.000000041694875e-06	7.000000039170118e-06
8.999999977277184e-06	0.0	1.9999999949504854e-06	6.999999982326699e-06
7.000000039170118e-06	1.9999999949504854e-06	2.999999992425728e-06	3.4999999968476914e-05
7.000000039170118e-06	9.999999974752427e-07	5.999999984851456e-06	4.00000004674439e-06
5.999999984851456e-06	2.999999992425728e-06	1.9999999949504854e-06	5.999999984851456e-06
7.999999979801942e-06	9.999999974752427e-07	3.999999989900971e-06	4.9999999873762135e-06
7.000000039170118e-06	1.9999999949504854e-06	2.999999992425728e-06	3.999999989900971e-06
7.999999979801942e-06	6.999999982326699e-06	2.999999992425728e-06	2.999999992425728e-06
8.00000003664536e-06	9.999999974752427e-07	4.9999999873762135e-06	6.999999982326699e-06
8.00000003664536e-06	9.999999974752427e-07	4.00000004674439e-06	7.000000039170118e-06
8.00000003664536e-06	2.999999992425728e-06	3.999999989900971e-06	5.999999984851456e-06
5.999999984851456e-06	9.999999974752427e-07	7.999999979801942e-06	4.00000004674439e-06
6.999999982326699e-06	9.999999974752427e-07	9.999999974752427e-07	5.999999984851456e-06
8.999999977277184e-06	9.999999974752427e-07	1.9999999949504854e-06	6.999999982326699e-06
7.000000039170118e-06	5.000000044219632e-06	7.000000039170118e-06	7.000000039170118e-06
7.999999979801942e-06	4.00000004674439e-06	4.9999999873762135e-06	5.999999984851456e-06
8.00000003664536e-06	9.999999974752427e-07	7.999999979801942e-06	8.00000003664536e-06
8.999999977277184e-06	9.999999974752427e-07	1.9999999949504854e-06	6.999999982326699e-06
6.999999982326699e-06	9.999999974752427e-07	0.0	4.9999999873762135e-06
1.099999997222767e-05	4.9999999873762135e-06	9.999999974752427e-07	5.999999984851456e-06
7.999999979801942e-06	5.999999984851456e-06	6.999999982326699e-06	8.00000003664536e-06
8.00000003664536e-06	9.999999974752427e-07	5.000000044219632e-06	5.999999984851456e-06
7.999999979801942e-06	9.999999974752427e-07	1.9999999949504854e-06	4.9999999873762135e-06
5.999999984851456e-06	9.999999974752427e-07	1.9999999949504854e-06	6.999999982326699e-06
7.999999979801942e-06	5.999999984851456e-06	7.000000039170118e-06	5.999999984851456e-06
7.999999979801942e-06	4.00000004674439e-06	9.999999974752427e-07	6.999999982326699e-06
1.499999996212864e-05	3.999999989900971e-06	1.9999999949504854e-06	9.000000034120603e-06
7.999999979801942e-06	9.999999974752427e-07	2.0000000517939043e-06	7.999999979801942e-06
7.999999979801942e-06	2.999999992425728e-06	4.9999999873762135e-06	8.00000003664536e-06
8.00000003664536e-06	6.999999982326699e-06	5.999999984851456e-06	7.000000039170118e-06
3.400000002784509e-05	1.9999999949504854e-06	9.999999974752427e-07	5.999999984851456e-06
7.000000039170118e-06	0.0	4.9999999873762135e-06	5.999999984851456e-06
6.999999982326699e-06	4.9999999873762135e-06	0.0	4.00000004674439e-06
7.999999979801942e-06	6.999999982326699e-06	5.999999984851456e-06	6.999999982326699e-06
4.9999999873762135e-06	6.999999982326699e-06	3.000000003794412e-05	4.9999999873762135e-06
7.999999979801942e-06	1.9999999949504854e-06	1.9999999949504854e-06	6.999999982326699e-06
5.999999984851456e-06	0.0	1.9999999949504854e-06	5.999999984851456e-06
3.1999999976051186e-05	1.099999997222767e-05	2.999999992425728e-06	6.999999982326699e-06
4.00000004674439e-06	4.9999999873762135e-06	2.999999992425728e-06	5.999999984851456e-06
5.000000044219632e-06	3.6000000022795575e-05	4.9999999873762135e-06	5.999999984851456e-06
7.999999979801942e-06	5.999999984851456e-06	4.9999999873762135e-06	5.999999984851456e-06
5.999999984851456e-06	9.999999974752427e-07	4.00000004674439e-06	6.000000041694875e-06
8.00000003664536e-06	3.500000002532033e-05	9.999999974752427e-07	5.999999984851456e-06
7.999999979801942e-06	9.999999974752427e-07	4.00000004674439e-06	6.000000041694875e-06
6.999999982326699e-06	3.999999989900971e-06	7.000000039170118e-06	4.9999999873762135e-06
5.000000044219632e-06	2.999999992425728e-06	1.9999999949504854e-06	5.999999984851456e-06
7.000000039170118e-06	1.9999999949504854e-06	2.999999992425728e-06	5.999999984851456e-06
6.999999982326699e-06	2.999999992425728e-06	1.9999999949504854e-06	4.9999999873762135e-06
8.00000003664536e-06	9.999999974752427e-07	9.999999974752427e-07	1.3000000024021574e-05
2.6999999988674972e-05	1.9999999949504854e-06	1.9999999949504854e-06	4.9999999873762135e-06
8.00000003664536e-06	7.999999979801942e-06	4.9999999873762135e-06	7.000000039170118e-06
6.999999982326699e-06	0.0	9.999999974752427e-07	6.999999982326699e-06
8.999999977277184e-06	5.999999984851456e-06	3.999999989900971e-06	4.9999999873762135e-06
8.00000003664536e-06	4.9999999873762135e-06	5.999999984851456e-06	6.000000041694875e-06
7.999999979801942e-06	3.999999989900971e-06	9.999999974752427e-07	6.999999982326699e-06
7.999999979801942e-06	9.999999974752427e-07	4.9999999873762135e-06	6.999999982326699e-06
1.099999997222767e-05	5.999999984851456e-06	1.9999999949504854e-06	9.999999974752427e-07
9.999999974752427e-06	5.000000044219632e-06	5.999999984851456e-06	6.999999982326699e-06
6.000000041694875e-06	1.9999999949504854e-06	9.999999974752427e-07	6.999999982326699e-06
7.999999979801942e-06	1.9999999949504854e-06	9.999999974752427e-07	7.999999979801942e-06
7.000000039170118e-06	2.999999992425728e-06	9.999999974752427e-07	7.000000039170118e-06
7.999999979801942e-06	3.999999989900971e-06	5.999999984851456e-06	4.9999999873762135e-06
8.999999977277184e-06	1.9999999949504854e-06	9.999999974752427e-07	7.999999979801942e-06
7.000000039170118e-06	1.9999999949504854e-06	1.9999999949504854e-06	4.9999999873762135e-06
6.000000041694875e-06	9.999999974752427e-07	2.999999992425728e-06	2.999999992425728e-06
7.000000039170118e-06	1.9999999949504854e-06	7.999999979801942e-06	4.799999999249849e-05
7.999999979801942e-06	1.9999999949504854e-06	1.9999999949504854e-06	8.00000003664536e-06
8.00000003664536e-06	0.0	9.999999974752427e-07	5.999999984851456e-06
7.999999979801942e-06	3.999999989900971e-06	3.000000049269147e-06	3.999999989900971e-06
7.999999979801942e-06	1.3000000024021574e-05	7.000000039170118e-06	7.000000039170118e-06
8.00000003664536e-06	9.999999974752427e-07	9.999999974752427e-07	6.999999982326699e-06
4.0000000012696546e-05	6.000000041694875e-06	5.000000044219632e-06	7.999999979801942e-06
1.3000000024021574e-05	2.999999992425728e-06	1.9999999949504854e-06	1.9999999949504854e-06
8.999999977277184e-06	1.9999999949504854e-06	6.999999982326699e-06	5.999999984851456e-06
9.000000034120603e-06	3.999999989900971e-06	2.999999992425728e-06	7.999999979801942e-06
1.1000000029071089e-05	4.9999999873762135e-06	4.00000004674439e-06	7.000000039170118e-06
4.9999999873762135e-06	9.999999974752427e-07	1.9999999949504854e-06	6.000000041694875e-06
8.999999977277184e-06	2.999999992425728e-06	6.000000041694875e-06	6.999999982326699e-06
9.000000034120603e-06	9.999999974752427e-07	1.9999999949504854e-06	5.999999984851456e-06
6.999999982326699e-06	9.999999974752427e-07	2.999999992425728e-06	4.9999999873762135e-06
5.999999984851456e-06	1.9999999949504854e-06	1.9999999949504854e-06	6.999999982326699e-06
9.000000034120603e-06	5.999999984851456e-06	1.9999999949504854e-06	2.8999999983625457e-05
7.000000039170118e-06	9.999999974752427e-07	9.999999974752427e-07	5.999999984851456e-06
4.9999999873762135e-06	1.9999999949504854e-06	1.9999999949504854e-06	4.00000004674439e-06
4.9999999873762135e-06	3.000000049269147e-06	1.9999999949504854e-06	6.000000041694875e-06
7.000000039170118e-06	5.999999984851456e-06	9.000000034120603e-06	7.000000039170118e-06
6.999999982326699e-06	3.999999989900971e-06	9.999999974752427e-07	4.9999999873762135e-06
8.999999977277184e-06	3.999999989900971e-06	6.999999982326699e-06	3.999999989900971e-06
7.999999979801942e-06	9.999999974752427e-07	1.9999999949504854e-06	8.00000003664536e-06
8.999999977277184e-06	3.999999989900971e-06	6.999999982326699e-06	6.999999982326699e-06
1.3000000024021574e-05	1.9999999949504854e-06	1.9999999949504854e-06	6.999999982326699e-06
1.1000000029071089e-05	3.999999989900971e-06	7.000000039170118e-06	6.000000041694875e-06
6.999999982326699e-06	1.9999999949504854e-06	7.000000039170118e-06	6.999999982326699e-06
8.00000003664536e-06	1.9999999949504854e-06	4.9999999873762135e-06	6.999999982326699e-06
7.000000039170118e-06	4.9999999873762135e-06	4.9999999873762135e-06	5.000000044219632e-06
6.999999982326699e-06	1.9999999949504854e-06	0.0	3.300000003036985e-05
5.999999984851456e-06	1.9999999949504854e-06	6.000000041694875e-06	5.000000044219632e-06
8.999999977277184e-06	1.9999999949504854e-06	0.0	7.000000039170118e-06
5.999999984851456e-06	9.999999974752427e-07	4.9999999873762135e-06	6.999999982326699e-06
6.999999982326699e-06	2.0000000517939043e-06	3.999999989900971e-06	7.000000039170118e-06
7.999999979801942e-06	3.400000002784509e-05	1.9999999949504854e-06	3.999999989900971e-06
6.999999982326699e-06	0.0	1.9999999949504854e-06	7.999999979801942e-06
7.000000039170118e-06	2.999999992425728e-06	6.999999982326699e-06	4.9999999873762135e-06
7.999999979801942e-06	9.999999974752427e-07	9.999999974752427e-07	8.00000003664536e-06
6.999999982326699e-06	1.9999999949504854e-06	1.9999999949504854e-06	6.999999982326699e-06
6.999999982326699e-06	6.000000041694875e-06	5.999999984851456e-06	4.9999999873762135e-06
3.999999989900971e-06	9.999999974752427e-07	5.000000044219632e-06	6.999999982326699e-06
9.000000034120603e-06	4.9999999873762135e-06	3.999999989900971e-06	6.999999982326699e-06
7.000000039170118e-06	5.999999984851456e-06	3.999999989900971e-06	4.9999999873762135e-06
7.000000039170118e-06	9.999999974752427e-07	9.999999974752427e-07	6.999999982326699e-06
5.000000044219632e-06	1.9999999949504854e-06	1.9999999949504854e-06	5.999999984851456e-06
7.999999979801942e-06	9.999999974752427e-07	1.9999999949504854e-06	6.000000041694875e-06
8.999999977277184e-06	3.999999989900971e-06	3.999999989900971e-06	2.999999992425728e-06
6.999999982326699e-06	9.999999974752427e-07	1.0000000543186616e-06	5.999999984851456e-06
5.999999984851456e-06	1.9999999949504854e-06	4.9999999873762135e-06	7.999999979801942e-06
1.1000000029071089e-05	3.999999989900971e-06	9.999999974752427e-07	7.000000039170118e-06
6.999999982326699e-06	0.0	4.9999999873762135e-06	2.999999992425728e-06
3.69999999634274e-05	6.999999982326699e-06	5.999999984851456e-06	5.000000044219632e-06
8.00000003664536e-06	1.9999999949504854e-06	7.000000039170118e-06	6.999999982326699e-06
8.00000003664536e-06	1.9999999949504854e-06	2.999999992425728e-06	6.999999982326699e-06
7.999999979801942e-06	4.9999999873762135e-06	6.999999982326699e-06	6.999999982326699e-06
8.00000003664536e-06	7.999999979801942e-06	2.999999992425728e-06	3.999999989900971e-06
8.999999977277184e-06	5.999999984851456e-06	5.999999984851456e-06	6.999999982326699e-06
9.000000034120603e-06	1.9999999949504854e-06	1.9999999949504854e-06	6.999999982326699e-06
6.999999982326699e-06	1.9999999949504854e-06	1.9999999949504854e-06	5.999999984851456e-06
6.000000041694875e-06	3.999999989900971e-06	1.6000000016447302e-05	4.9999999873762135e-06
8.00000003664536e-06	9.999999974752427e-07	2.999999992425728e-06	6.000000041694875e-06
6.000000041694875e-06	5.000000044219632e-06	2.0000000517939043e-06	5.999999984851456e-06
8.00000003664536e-06	1.9999999949504854e-06	1.9999999949504854e-06	7.000000039170118e-06
1.900000000887303e-05	4.00000004674439e-06	5.000000044219632e-06	5.999999984851456e-06
7.999999979801942e-06	1.9999999949504854e-06	5.999999984851456e-06	7.999999979801942e-06
6.999999982326699e-06	6.000000041694875e-06	3.999999989900971e-06	7.000000039170118e-06
5.999999984851456e-06	1.9999999949504854e-06	9.999999974752427e-07	3.999999989900971e-06
6.999999982326699e-06	9.999999974752427e-07	3.999999989900971e-06	7.999999979801942e-06
5.999999984851456e-06	6.999999982326699e-06	6.999999982326699e-06	7.999999979801942e-06
6.999999982326699e-06	7.999999979801942e-06	1.8000000011397788e-05	6.999999982326699e-06
8.00000003664536e-06	3.999999989900971e-06	3.999999989900971e-06	6.999999982326699e-06
8.999999977277184e-06	7.999999979801942e-06	5.999999984851456e-06	7.000000039170118e-06
7.999999979801942e-06	5.999999984851456e-06	1.9999999949504854e-06	7.000000039170118e-06
6.999999982326699e-06	9.999999974752427e-07	1.9999999949504854e-06	7.999999979801942e-06
1.499999996212864e-05	8.999999977277184e-06	3.999999989900971e-06	5.999999984851456e-06
6.999999982326699e-06	5.999999984851456e-06	6.000000041694875e-06	7.000000039170118e-06
8.00000003664536e-06	3.000000049269147e-06	2.0000000006348273e-05	7.999999979801942e-06
5.999999984851456e-06	1.9999999949504854e-06	2.999999992425728e-06	7.000000039170118e-06
4.9999999873762135e-06	1.9999999949504854e-06	3.999999989900971e-06	5.000000044219632e-06
1.099999997222767e-05	4.00000004674439e-06	2.999999992425728e-06	1.9999999949504854e-06
9.000000034120603e-06	5.000000044219632e-06	2.999999992425728e-06	6.999999982326699e-06
6.999999982326699e-06	9.999999974752427e-07	9.999999974752427e-07	5.999999984851456e-06
4.9999999873762135e-06	0.0	2.999999992425728e-06	6.999999982326699e-06
5.999999984851456e-06	1.3999999964653398e-05	3.999999989900971e-06	3.999999989900971e-06
6.999999982326699e-06	0.0	6.999999982326699e-06	5.999999984851456e-06
8.00000003664536e-06	9.999999974752427e-07	1.9999999949504854e-06	7.999999979801942e-06
5.999999984851456e-06	4.9999999873762135e-06	1.9999999949504854e-06	7.999999979801942e-06
7.000000039170118e-06	5.999999984851456e-06	1.9999999949504854e-06	5.999999984851456e-06
6.999999982326699e-06	4.100000001017179e-05	5.999999984851456e-06	6.999999982326699e-06
3.300000003036985e-05	1.9999999949504854e-06	9.999999974752427e-07	7.000000039170118e-06
5.999999984851456e-06	3.999999989900971e-06	9.999999974752427e-07	5.999999984851456e-06
7.000000039170118e-06	4.9999999873762135e-06	5.999999984851456e-06	6.999999982326699e-06
8.00000003664536e-06	9.999999974752427e-07	6.999999982326699e-06	7.999999979801942e-06
6.999999982326699e-06	9.999999974752427e-07	3.999999989900971e-06	4.9999999873762135e-06
5.999999984851456e-06	1.9999999949504854e-06	9.999999974752427e-07	9.000000034120603e-06
8.00000003664536e-06	4.00000004674439e-06	6.999999982326699e-06	6.999999982326699e-06
7.999999979801942e-06	9.999999974752427e-07	7.000000039170118e-06	6.999999982326699e-06
1.0000000031595846e-05	2.999999992425728e-06	9.999999974752427e-07	5.999999984851456e-06
6.999999982326699e-06	9.999999974752427e-07	1.9999999949504854e-06	6.999999982326699e-06
8.00000003664536e-06	1.9999999949504854e-06	9.999999974752427e-07	4.9999999873762135e-06
9.000000034120603e-06	5.999999984851456e-06	4.9999999873762135e-06	2.999999992425728e-06
4.9999999873762135e-06	9.999999974752427e-07	2.999999992425728e-06	5.999999984851456e-06
8.999999977277184e-06	1.9999999949504854e-06	3.999999989900971e-06	6.999999982326699e-06
6.999999982326699e-06	1.9999999949504854e-06	6.999999982326699e-06	8.00000003664536e-06
6.999999982326699e-06	3.999999989900971e-06	7.999999979801942e-06	4.9999999873762135e-06
3.999999989900971e-06	9.999999974752427e-07	2.999999992425728e-06	5.999999984851456e-06
7.999999979801942e-06	0.0	9.999999974752427e-07	5.999999984851456e-06
6.999999982326699e-06	1.9999999949504854e-06	2.999999992425728e-06	2.999999992425728e-06
9.999999974752427e-06	5.999999984851456e-06	6.000000041694875e-06	3.500000002532033e-05
4.9999999873762135e-06	9.999999974752427e-07	9.999999974752427e-07	2.999999992425728e-06
7.999999979801942e-06	4.9999999873762135e-06	3.999999989900971e-06	6.999999982326699e-06
3.399999997100167e-05	1.9999999949504854e-06	1.9999999949504854e-06	5.999999984851456e-06
8.999999977277184e-06	3.999999989900971e-06	5.999999984851456e-06	6.999999982326699e-06
7.000000039170118e-06	9.999999974752427e-07	4.00000004674439e-06	7.000000039170118e-06
1.2000000026546331e-05	2.999999992425728e-06	2.999999992425728e-06	9.000000034120603e-06
8.00000003664536e-06	9.999999974752427e-07	9.999999974752427e-07	3.999999989900971e-06
4.100000001017179e-05	7.000000039170118e-06	6.999999982326699e-06	3.999999989900971e-06
7.999999979801942e-06	2.999999992425728e-06	5.000000044219632e-06	5.999999984851456e-06
8.999999977277184e-06	9.999999974752427e-07	9.999999974752427e-07	7.000000039170118e-06
8.00000003664536e-06	1.9999999949504854e-06	1.9999999949504854e-06	5.999999984851456e-06
6.999999982326699e-06	8.00000003664536e-06	2.999999992425728e-06	2.999999992425728e-06
7.999999979801942e-06	2.999999992425728e-06	1.9999999949504854e-06	5.000000044219632e-06
